district,course_number,course_name,takers_FRPL,takers_nonFRPL,takers_F,takers_M,takers_NW,takers_W,enrolled,frac_girls,frac_nonwhite,frac_FRPL
VOLUSIA,2001340,ENV SCI,1701,613,1004,1310,1206,1108,2314,0.4339,0.5212,0.7351
VOLUSIA,2001341,ENV SCI HON,531,200,353,378,407,324,731,0.4829,0.5568,0.7264
VOLUSIA,2001375,IB ENV SYS & SOC 2,12,43,35,20,14,41,55,0.6364,0.2545,0.2182
VOLUSIA,2001380,AP ENV SCI,119,181,164,136,121,179,300,0.5467,0.4033,0.3967
VOLUSIA,2002040,M/J COMPRE SCI 1,2266,654,1374,1546,1435,1485,2920,0.4705,0.4914,0.776
VOLUSIA,2002050,M/J COMPRE SCI 1 ADV,1099,934,1044,989,673,1360,2033,0.5135,0.331,0.5406
VOLUSIA,2002070,M/J COMPRE SCI 2,2209,700,1355,1554,1474,1435,2909,0.4658,0.5067,0.7594
VOLUSIA,2002080,M/J COMPRE SCI 2 ADV,974,956,1014,916,653,1277,1930,0.5254,0.3383,0.5047
VOLUSIA,2002100,M/J COMPRE SCI 3,1926,620,1185,1361,1230,1316,2546,0.4654,0.4831,0.7565
VOLUSIA,2002110,M/J COMPRE SCI 3 ADV,1035,1031,1084,982,674,1392,2066,0.5247,0.3262,0.501
VOLUSIA,2002480,FORC SCI 1,0,0,0,0,0,0,0,0,0,0
VOLUSIA,2002500,MARINE SCI 1,327,185,220,292,261,251,512,0.4297,0.5098,0.6387
VOLUSIA,2002510,MARINE SCI 1 HON,293,314,308,299,245,362,607,0.5074,0.4036,0.4827
VOLUSIA,2002515,AICE MARINE SCI 1 AS,29,107,74,62,23,113,136,0.5441,0.1691,0.2132
VOLUSIA,2002530,MARINE SCI 2 HON,6,8,7,7,1,13,14,0.5,0.0714,0.4286
VOLUSIA,2003010,M/J PHY SCI,0,0,0,0,0,0,0,0,0,0
VOLUSIA,2003020,M/J PHY SCI ADV,0,0,0,0,0,0,0,0,0,0
VOLUSIA,2003310,PHY SCI,157,69,99,127,127,99,226,0.4381,0.5619,0.6947
VOLUSIA,2003320,PHY SCI HON,130,119,106,143,79,170,249,0.4257,0.3173,0.5221
VOLUSIA,2003340,CHEM 1,434,255,326,363,322,367,689,0.4731,0.4673,0.6299
VOLUSIA,2003350,CHEM 1 HON,543,686,675,554,451,778,1229,0.5492,0.367,0.4418
VOLUSIA,2003370,AP CHEM,55,121,75,101,51,125,176,0.4261,0.2898,0.3125
VOLUSIA,2003371,AICE CHEM 1 AS,5,6,4,7,5,6,11,0.3636,0.4545,0.4545
VOLUSIA,2003372,PRE-AICE CHEM IG,75,158,119,114,64,169,233,0.5107,0.2747,0.3219
VOLUSIA,2003380,PHYS 1,53,44,38,59,31,66,97,0.3918,0.3196,0.5464
VOLUSIA,2003390,PHYS 1 HON,163,134,113,184,131,166,297,0.3805,0.4411,0.5488
VOLUSIA,2003410,PHYS 2 HON,11,1,6,6,6,6,12,0.5,0.5,0.9167
VOLUSIA,2003421,AP PHYSICS 1,47,95,46,96,35,107,142,0.3239,0.2465,0.331
VOLUSIA,2003422,AP PHYSICS 2,4,8,3,9,4,8,12,0.25,0.3333,0.3333
VOLUSIA,2003425,AP PHYSICS C: E&M,0,0,0,0,0,0,0,0,0,0
VOLUSIA,2003430,AP PHYSICS C: ME,0,0,0,0,0,0,0,0,0,0
VOLUSIA,2003800,FL PRE-IB CHEM 1,57,184,138,103,80,161,241,0.5726,0.332,0.2365
VOLUSIA,2003805,IB CHEMISTRY 1,18,45,34,29,26,37,63,0.5397,0.4127,0.2857
VOLUSIA,2003810,IB CHEMISTRY 2,7,40,31,16,20,27,47,0.6596,0.4255,0.1489
VOLUSIA,2003820,IB CHEMISTRY 3,5,21,11,15,13,13,26,0.4231,0.5,0.1923
VOLUSIA,2003845,IB PHYSICS 2,7,19,8,18,11,15,26,0.3077,0.4231,0.2692
WAKULLA,2000310,BIO 1,122,98,112,108,40,180,220,0.5091,0.1818,0.5545
WAKULLA,2000320,BIO 1 HON,45,92,79,58,29,108,137,0.5766,0.2117,0.3285
WAKULLA,2000340,AP BIO,54,27,32,49,25,56,81,0.3951,0.3086,0.6667
WAKULLA,2001340,ENV SCI,104,82,69,117,37,149,186,0.371,0.1989,0.5591
WAKULLA,2001380,AP ENV SCI,10,14,4,20,4,20,24,0.1667,0.1667,0.4167
WAKULLA,2002040,M/J COMPRE SCI 1,188,140,147,181,68,260,328,0.4482,0.2073,0.5732
WAKULLA,2002070,M/J COMPRE SCI 2,192,186,175,203,69,309,378,0.463,0.1825,0.5079
WAKULLA,2002100,M/J COMPRE SCI 3,104,70,79,95,42,132,174,0.454,0.2414,0.5977
WAKULLA,2002400,INTEG SCI 1,66,62,65,63,18,110,128,0.5078,0.1406,0.5156
WAKULLA,2002410,INTEG SCI 1 HON,36,67,52,51,14,89,103,0.5049,0.1359,0.3495
WAKULLA,2002420,INTEG SCI 2,56,21,34,43,25,52,77,0.4416,0.3247,0.7273
WAKULLA,2002480,FORC SCI 1,23,23,28,18,10,36,46,0.6087,0.2174,0.5
WAKULLA,2002510,MARINE SCI 1 HON,28,25,32,21,9,44,53,0.6038,0.1698,0.5283
WAKULLA,2003310,PHY SCI,51,36,36,51,17,70,87,0.4138,0.1954,0.5862
WAKULLA,2003320,PHY SCI HON,11,12,8,15,5,18,23,0.3478,0.2174,0.4783
WAKULLA,2003340,CHEM 1,22,19,16,25,8,33,41,0.3902,0.1951,0.5366
WAKULLA,2003350,CHEM 1 HON,13,51,34,30,6,58,64,0.5313,0.0938,0.2031
WAKULLA,2003380,PHYS 1,11,8,7,12,3,16,19,0.3684,0.1579,0.5789
WAKULLA,2003390,PHYS 1 HON,9,26,19,16,2,33,35,0.5429,0.0571,0.2571
WALTON,2000310,BIO 1,199,141,149,191,102,238,340,0.4382,0.3,0.5853
WALTON,2000320,BIO 1 HON,106,187,174,119,45,248,293,0.5939,0.1536,0.3618
WALTON,2000340,AP BIO,5,14,13,6,5,14,19,0.6842,0.2632,0.2632
WALTON,2000350,ANAT PHYSIO,0,0,0,0,0,0,0,0,0,0
WALTON,2000360,ANAT PHYSIO HON,45,63,69,39,18,90,108,0.6389,0.1667,0.4167
WALTON,2000410,ZOOLOGY,31,68,46,53,20,79,99,0.4646,0.202,0.3131
WALTON,2001010,M/J ERTH/SPA SCI,8,38,29,17,6,40,46,0.6304,0.1304,0.1739
WALTON,2001310,ERTH/SPA SCI,46,37,25,58,32,51,83,0.3012,0.3855,0.5542
WALTON,2001330,METEOROLOGY HONORS,4,22,6,20,9,17,26,0.2308,0.3462,0.1538
WALTON,2001340,ENV SCI,271,162,184,249,128,305,433,0.4249,0.2956,0.6259
WALTON,2001341,ENV SCI HON,17,11,10,18,5,23,28,0.3571,0.1786,0.6071
WALTON,2001350,ASTRONOMY S/G,0,0,0,0,0,0,0,0,0,0
WALTON,2001380,AP ENV SCI,6,41,22,25,7,40,47,0.4681,0.1489,0.1277
WALTON,2002040,M/J COMPRE SCI 1,318,236,259,295,168,386,554,0.4675,0.3032,0.574
WALTON,2002050,M/J COMPRE SCI 1 ADV,53,119,78,94,27,145,172,0.4535,0.157,0.3081
WALTON,2002070,M/J COMPRE SCI 2,281,149,189,241,115,315,430,0.4395,0.2674,0.6535
WALTON,2002080,M/J COMPRE SCI 2 ADV,73,182,148,107,41,214,255,0.5804,0.1608,0.2863
WALTON,2002100,M/J COMPRE SCI 3,261,150,185,226,133,278,411,0.4501,0.3236,0.635
WALTON,2002110,M/J COMPRE SCI 3 ADV,88,173,144,117,48,213,261,0.5517,0.1839,0.3372
WALTON,2002400,INTEG SCI 1,0,0,0,0,0,0,0,0,0,0
WALTON,2002480,FORC SCI 1,4,11,9,6,1,14,15,0.6,0.0667,0.2667
WALTON,2002500,MARINE SCI 1,15,32,19,28,10,37,47,0.4043,0.2128,0.3191
WALTON,2002510,MARINE SCI 1 HON,37,30,34,33,20,47,67,0.5075,0.2985,0.5522
WALTON,2003010,M/J PHY SCI,1,85,39,47,7,79,86,0.4535,0.0814,0.0116
WALTON,2003310,PHY SCI,6,8,1,13,4,10,14,0.0714,0.2857,0.4286
WALTON,2003320,PHY SCI HON,0,0,0,0,0,0,0,0,0,0
WALTON,2003340,CHEM 1,0,0,0,0,0,0,0,0,0,0
